alternativeId,name,address.streetAddress,address.addressLocality,address.addressRegion,address.postalCode,adress.addressCountry,location,telephone,opeId,ipedsId,url
224934,Brookdale Hospital Medical Center - Dental Dept. General Practice Residency 12 Months,One Brookdale Plaza,Brooklyn,NY,11212,US,"Brooklyn, NY",,,,
224943,Brooklyn Hospital Center Dental General Practice Residency 12 Months,121 DeKalb Avenue,Brooklyn,NY,11201,US,"Brooklyn, NY",,,,
224952,Carolinas Medical Center - Department of Oral Medicine General Practice Residency 12 Months,1000 Blythe Boulevard,Charlotte,NC,28203,US,"Charlotte, NC",,,,
224961,Carolinas Medical Center - Department of Oral Medicine General Practice Residency 24 Months,1000 Blythe Boulevard,Charlotte,NC,28203,US,"Charlotte, NC",,,,
224998,Cedars Sinai Medical Center Dental General Practice Residency 12 Months,"8700 Beverly Boulevard, Room 1316",Los Angeles,CA,90048,US,"Los Angeles, CA",,,,
225007,Christiana Care Health System Dental General Practice Residency 12 Months,"501 W. 14th Street, Box 1668",Wilmington,DE,19899,US,"Wilmington, DE",,,,
225043,Creighton University School of Dentistry Predoctoral Internship,2500 California Plaza,Omaha,NE,68178,US,"Omaha, NE",,,,
225089,Family Practice Center Dental Clinic - Brody School of Medicine General Practice Residency 12 Months,Department Family Med - Box 6072,Greenville,NC,27858,US,"Greenville, NC",,,,
225098,Harlem Hospital Center - Department of Dentistry General Practice Residency 12 Months,506 Lenox Avenue,New York,NY,10037,US,"New York, NY",,,,
225104,Hartford Hospital Dental General Practice Residency 12 Months,80 Seymour Street,Hartford,CT,06102-5037,US,"Hartford, CT",,,,
225177,Idaho State University College of Health Professions Advanced Education in General Dentistry 12 Months,921 South 8th Street,Pocatello,ID,83209,US,"Pocatello, ID",,,,
225210,Long Island College Hospital Dental General Practice Residency 12 Months,340 Henry Street,Brooklyn,NY,11201,US,"Brooklyn, NY",,,,
225229,Loma Linda University School of Dentistry Predoctoral Internship,Dental School,Loma Linda,CA,92350,US,"Loma Linda, CA",,,,
225265,Loyola University Medical Center Dental General Practice Residency 12 Month,2160 South First Avenue,Maywood,IL,60153,US,"Maywood, IL",,,,
225274,Lutheran Medical Center Department of Dental Service Advanced Education in General Dentistry 12 Months,150 55th Street,Brooklyn,NY,11220,US,"Brooklyn, NY",,,,
225283,Lutheran Medical Center Department of Dental Service General Practice Residency 12 Months,150 55th Street,Brooklyn,NY,11220,US,"Brooklyn, NY",,,,
225292,Madigan Army Medical Center/Ft. Lewis Dental Activity Advanced Education in General Dentistry 12 Months,"MCDS-NI-HDC, Department of the Navy",Tacoma,WA,98431,US,"Tacoma, WA",,,,
225317,Marquette University School of Dentistry Advanced Education in General Dentistry 12 Months,1801 W. Wisconsin Avenue,Milwaukee,WI,53233,US,"Milwaukee, WI",,,,
225326,Marquette University School of Dentistry Predoctoral Internship,1801 W. Wisconsin Avenue,Milwaukee,WI,53233,US,"Milwaukee, WI",,,,
225335,Medical College of Georgia School of Dentistry General Practice Residency 12 Months,1120 15th Street,Augusta,GA,30912-0200,US,"Augusta, GA",,,,
225344,Medical College of Georgia School of Dentistry Predoctoral Internship,1120 15th Street,Augusta,GA,30912-0200,US,"Augusta, GA",,,,
225353,Medical College of Ohio Dental General Practice Residency 12 Months,3000 Arlington Avenue,Toledo,OH,43699,US,"Toledo, OH",,,,
225380,Meharry Medical College School of Dentistry General Practice Residency 12 Months,1005 D.B. Todd Blvd.,Nashville,TN,37208,US,"Nashville, TN",,,,
225399,Meharry Medical College School of Dentistry Predoctoral Internship,1005 D.B. Todd Blvd.,Nashville,TN,37208,US,"Nashville, TN",,,,
225432,Martin Luther King Jr. / Drew Medical Center Dental Service General Practice Residency 12 Months,12021 South Wilmington Avenue,Los Angeles,CA,90059,US,"Los Angeles, CA",,,,
225441,Montefiore Medical Center Dental Department General Practice Residency 12 Months,111 East 210th Street,Bronx,NY,10467,US,"Bronx, NY",,,,
225450,Mountainside Hospital Department of Dentistry General Practice Residency 12 Months,Bay & Highland Avenues,Montclair,NJ,7042,US,"Montclair, NJ",,,,
225496,Naval Dental Center/Hospital - San Diego Advanced Education in General Dentistry 12 Months,Naval Station Box 368147,San Diego,CA,92136-5596,US,"San Diego, CA",,,,
225548,New York Medical Center of Queens Dental Service General Practice Residency 12 Months,57-20 141st Street,Flushing,NY,11355,US,"Flushing, NY",,,,
225557,New York Medical College Dental General Practice Residency 12 Months,Macy Pavilion,Valhalla,NY,10595,US,"Valhalla, NY",,,,
225566,New York Methodist Hospital Dental General Practice Residency 12 Months,506 Sixth Street,Brooklyn,NY,11215,US,"Brooklyn, NY",,,,
225584,New York - Presbyterian Hospital Weill Cornell Medical Center,525 East 68th Street,New York,NY,10021,US,"New York, NY",,,,www.nyp.org
225618,Northwestern Memorial Hospital Dental General Practice Residency 12 Months,"Galter Pavilion, 251 E. Huron Street",Chicago,IL,60611,US,"Chicago, IL",,,,
225627,Nova Southeastern University College of Dental Medicine Advanced Education in General Dentistry 12 Months,3200 S. University Drive,Fort Lauderdale,FL,33328,US,"Fort Lauderdale, FL",,,,
225636,Nova Southeastern University College of Dental Medicine Predoctoral Internship,3200 S. University Drive,Fort Lauderdale,FL,33328,US,"Fort Lauderdale, FL",,,,
225645,Ohio State University College of Dentistry General Practice Residency 12 Months,305 West 12th Avenue,Columbus,OH,43218-2357,US,"Columbus, OH",,,,
225654,Ohio State University College of Dentistry Predoctoral Internship,305 West 12th Avenue,Columbus,OH,43218-2357,US,"Columbus, OH",,,,
225663,Oregon Health and Science University School of Dentistry Predoctoral Internship,611 SW Campus Drive,Portland,OR,97239,US,"Portland, OR",,,,
225672,Oklahoma University Medical Center - Dental Service General Practice Residency 12 Months,"940 NE 13th Street, Suite 2G2102",Oklahoma City,OK,73104,US,"Oklahoma City, OK",,,,
225681,Overlook Hospital Dental General Practice Residency 12 Months,"99 Beauvoir, PO Box 220",Summit,NJ,07902-0220,US,"Summit, NJ",,,,
225706,Roswell Park Cancer Institute Department of Dentistry General Practice Residency 12 Month,Elm and Carlton,Buffalo,NY,14263,US,"Buffalo, NY",,,,
225724,St. Elizabeth's Health Care Center Dental General Practice Residency 12 Months,"1044 Belmont Avenue, P.O. 1790",Youngstown,OH,44501,US,"Youngstown, OH",,,,
225733,St. John's Mercy Medical Center - Dental Medicine General Practice Residency 12 Months,"621 S New Ballas Road, #10",St. Louis,MO,63141,US,"St. Louis, MO",,,,
225742,St. Joseph Medical Center Dental General Practice Residency 12 Months,12th & Walnut Streets,Reading,PA,19603-0316,US,"Reading, PA",,,,
225751,St. Joseph's Regional Medical Center Dental Department General Practice Residency 12 Months,703 Maine Street,Paterson,NJ,7503,US,"Paterson, NJ",,,,
225760,St. Luke's Hospital Dental Department General Practice Residency 12 Months,801 Ostrum Street,Bethlehem,PA,18015,US,"Bethlehem, PA",,,,
225788,St. Vincents Catholic Medical Center Dental General Practice Residency 12 Months,88-25 153rd Street,Jamaica,NY,11432,US,"Jamaica, NY",,,,
225797,St. Vincents Catholic Medical Center Dental General Practice Residency 24 Months,88-25 153rd Street,Jamaica,NY,11432,US,"Jamaica, NY",,,,
225821,Staten Island University Hospital Dental General Practice Residency 12 Months,475 Seaview Avenue,Staten Island,NY,10305,US,"Staten Island, NY",,,,
225830,Staten Island University Hospital Dental General Practice Residency 24 Months,475 Seaview Avenue,Staten Island,NY,10305,US,"Staten Island, NY",,,,
225876,Hinton Barber and Beauty College,1800 Springs Road,Vallejo,CA,94591,US,"Vallejo, CA",,4209800,480000,
225885,San Francisco College of Cosmetology,2075 Mission Street,San Francisco,CA,94110,US,"San Francisco, CA",,4209000,486187,
225894,Joe Blasco Makeup Artist Training Center,"5422 Carrier Drive, #304",Orlando,FL,32819,US,"Orlando, FL",,,,
225900,"Elite Beauty Institute, Inc.",333 West 63rd Street,Westmont,IL,60559,US,"Westmont, IL",,,,
225919,Paul Mitchell The School - Overland Park,8731 West 95th Street,Overland Park,KS,66212,US,"Overland Park, KS",,4209300,476984,
225928,Harmon's Beauty School,7760 Landover Road,Landover,MD,20785,US,"Landover, MD",,4211700,481270,
225937,"The Cactus Academy, Ltd.","630 Old Country Road, Suite 0503A",Garden City,NY,11530,US,"Garden City, NY",,4212500,481304,
225946,Taylor Andrews Academy,539 West University Parkway,Orem,UT,84058,US,"Orem, UT",,4173201,484394,
225955,Relay Graduate School of Education,"40 West 20th Street, 6th Floor",New York,NY,10011,US,"New York, NY",212-228-1888,4208600,475033,www.relay.edu
225964,Tufts University School of Dental Medicine General Practice Residency 12 Months,One Kneeland Street,Boston,MA,2111,US,"Boston, MA",,,,
225973,Tufts University School of Dental Medicine Predoctoral Internship,One Kneeland Street,Boston,MA,2111,US,"Boston, MA",,,,
226019,University Medical Center Dental General Practice Residency 12 Months,445 South Cedar Avenue,Fresno,CA,93702,US,"Fresno, CA",,,,
226143,University of Detroit Mercy School of Dentistry Advanced Education in General Dentistry 12 Months,"8200 W. Outer Drive, #98",Detroit,MI,48219-0900,US,"Detroit, MI",,,,
226152,University of Detroit Mercy School of Dentistry Predoctoral Internship,"8200 W. Outer Drive, #98",Detroit,MI,48219-0900,US,"Detroit, MI",,,,
226329,University of Michigan School of Dentistry Advanced Education in General Dentistry 12 Months,1011 N. University Ave.,Ann Arbor,MI,48109-1078,US,"Ann Arbor, MI",,,,
226338,University of Michigan School of Dentistry General Practice Residency 12 Months,1011 N. University Ave.,Ann Arbor,MI,48109-1078,US,"Ann Arbor, MI",,,,
226347,University of Michigan School of Dentistry Predoctoral Internship,1011 N. University Ave.,Ann Arbor,MI,48109-1078,US,"Ann Arbor, MI",,,,
226417,University of Nebraska Medical Center College of Dentistry General Practice Residency 12 Months,40th & Holdrege Streets,Lincoln,NE,68583-0740,US,"Lincoln, NE",,,,
226426,University of Nebraska Medical Center College of Dentistry Predoctoral Internship,40th & Holdrege Streets,Lincoln,NE,68583-0740,US,"Lincoln, NE",,,,
226514,Veterans Affairs Medical Center/Birmingham Dental General Practice Residency 12 Months,700 South 19th Street,Birmingham,AL,35233,US,"Birmingham, AL",,,,
226666,University of Tennessee Medical Center Dental General Practice Residency 12 Months,"1924 Alcoa Highway, Box 94",Knoxville,TN,37920-1514,US,"Knoxville, TN",,,,
226727,US Army Dental Activity/Tripler Advanced Education in General Dentistry 24 Months,Tripler Army Medical Center,Honolulu,HI,96859-5000,US,"Honolulu, HI",,,,
226745,Arkansas Career Training Institute,105 Reserve,Hot Springs,AR,71902,US,"Hot Springs, AR",,,,
226754,BR Global Learning,307 Roosevelt Avenue,Hato Rey,PR,918,US,"Hato Rey, PR",,,,
226763,HyperLearning Technologies,"9630 South Plaza Trail, Suite 250",Virginia Beach,VA,23452,US,"Virginia Beach, VA",,,,
226772,MT Training Center,1801 S. Great Southwest Parkway,Grand Prairie,TX,75051,US,"Grand Prairie, TX",,4226400,481003,
226781,Paul Mitchell The School - Jersey Shore,712 Route 70,Brick,NJ,8723,US,"Brick, NJ",,4218200,481508,
226790,William M. Maguy School of Education,1100 N. Miller Park Court,Visalia,CA,93291,US,"Visalia, CA",,,,
226806,Ruby's Academy for Health Occupations,4343 West Sunrise Boulevard,Plantation,FL,33313,US,"Plantation, FL",,,485652,
226815,The Healthcare Institute,1822 Fredericksburg Road,San Antonio,TX,78201,US,"San Antonio, TX",,4222600,485616,
226824,Ukiah Adult School,1056 N. Bush Street,Ukiah,CA,95482,US,"Ukiah, CA",,4208100,481182,
226833,ZMS The Academy,6029 N. Figueroa Street,Los Angeles,CA,90042,US,"Los Angeles, CA",,4221700,486248,
226842,University of Utah College of Medicine Dental General Practice Residency 12 Months,BC101 School of Medicine,Salt Lake City,UT,84132,US,"Salt Lake City, UT",,,,
226897,Veterans Affairs Long Beach Healthcare System Dental General Practice Residency 12 Months,5901 East 7th Street,Long Beach,CA,90822,US,"Long Beach, CA",,,,
227021,Wake Forest University School of Medicine Dental General Practice Residency 24 Months,Medical Center Boulevard,Winston Salem,NC,27157,US,"Winston Salem, NC",,,,
227076,York Hospital Dental General Practice Residency 12 Months,1001 South George Street,York,PA,17405,US,"York, PA",,,,
227100,SUNY Buffalo School of Dental Medicine,3435 Main Street #32,Buffalo,NY,14214-3008,US,"Buffalo, NY",716-829-2821,,,dental.buffalo.edu/
227128,Ellis Hospital Dental General Practice Residency 12 Months,1101 Nott Street,Schenectady,NY,12308,US,"Schenectady, NY",,,,
227137,Harbor - UCLA Medical Center Dental General Practice Residency 12 Months,1000 West Carson Street,Torrance,CA,90509,US,"Torrance, CA",,,,
227164,Western University of Health Sciences Dental Predoctoral Internship,309 East 2nd Street,Pomona,CA,91766-1854,US,"Pomona, CA",,,,
227207,North Shore University Health System-Evanston Hospital Dental Department General Practice Residency 12 Months,2650 Ridge Avenue,Evanston,IL,60201,US,"Evanston, IL",,,,
227216,Pensacola Christian College,250 Brent Lane,Pensacola,FL,32503,US,"Pensacola, FL",850-478-8496,,,www.pcci.edu
227243,Charleston Consortium Internship Program,165 Cannon Street,Charleston,SC,29425,US,"Charleston, SC",,,,
227270,The Salon Professional Academy - Huntsville,"4925 University Drive, Suite 134",Huntsville,AL,35816,US,"Huntsville, AL",,4211000,480976,
227289,"Shear Finesse Hairstyling Academy, Inc.",5238-2 Norwood Avenue,Jacksonville,FL,32208,US,"Jacksonville, FL",,4209500,480842,
227298,NIMA National Institute of Medical Aesthetics,10714 South River Front Parkway,South Jordan,UT,84095,US,"South Jordan, UT",,4210300,476993,
227304,Azure College,1525 NW 167 Street,Miami Gardens,FL,33169,US,"Miami Gardens, FL",305-751-0001,4216600,483762,www.azurecollege.com
227313,Nexcare Health Care Training Institute,28349 Joy Road,Westland,MI,48185,US,"Westland, MI",735-521-1108,,,www.nexcarehealth.com
227322,Xavier College,1130 North El Dorado Street,Stockton,CA,95202,US,"Stockton, CA",209-941-0968,4211900,481289,www.xavier-college.com
227331,Nova Academy of Cosmetology,"1629 North Broadway, Suite 7",Rochester,MN,22906,US,"Rochester, MN",,4157600,459426,
227340,"The Academy of Cosmetology & Esthetics, NYC LLC",187 New Dorp Lane,Staten Island,NY,10306,US,"Staten Island, NY",,4156000,457855,
227359,Advanced Training Institute,5150 South Decatur Boulevard,Las Vegas,NV,89118,US,"Las Vegas, NV",,4171000,461430,
227368,"Airstreams Renewables, Inc.","410 West J Street, Suite B",Tehachapi,CA,93561,US,"Tehachapi, CA",661-822-3963,,,
227377,Dale Carnegie Training of the Bay Area,"1700 South El Camino Real, Suite 100",San Mateo,CA,94402,US,"San Mateo, CA",650-591-3253,,,
227386,Aston International Academy,1201 W. 24th #210,Austin,TX,78705,US,"Austin, TX",,,,
227395,John Zink Institute,11920 East Apache,Tulsa,OK,74116,US,"Tulsa, OK",,,,
227401,Unitek College - Sacramento,"1111 Howe Avenue, Suite 201",Sacramento,CA,95825,US,"Sacramento, CA",916-641-6500,,,www.unitekcollege.edu
227410,Illinois Tax Training Institution,"180 N. Michigan Avenue, Suite 1905",Chicago,IL,60601,US,"Chicago, IL",,,,
227438,"Brighton Institute of Cosmetology, Inc.",10543 Citation Drive,Brighton,MI,48116,US,"Brighton, MI",,4211200,477002,
227447,Academy of Salon Professionals LLC,2414 South Limit Avenue,Sedalia,MO,65301,US,"Sedalia, MO",,4212100,480879,
227456,Iverson Institute,5522 New Peachtree Road,Chamblee,GA,30341,US,"Chamblee, GA",,2580101,452841,
227465,Beth Medrash Meor Yitzchok,65 Dykstra's Way East,Monsey,NY,10952,US,"Monsey, NY",,4210400,486196,
227474,NewCourtland School of Practical Nursing,6950 Germantown Avenue,Philadelphia,PA,19119,US,"Philadelphia, PA",215-951-4212,4209700,480684,
227483,Colorado Institute of Massage Therapy,1490 W. Fillmore Street,Colorado Springs,CO,80904,US,"Colorado Springs, CO",719-634-7347,,,www.coimt.com
227492,Van Andel Institute of Graduate Studies,333 Bostwick Avenue NE,Grand Rapids,MI,49503,US,"Grand Rapids, MI",616-234-5708,,,www.vai.org/Education/GraduateSchool.aspx
227508,Mingo Job Corps,4253 State Highway T,Puxico,MO,63960-8225,US,"Puxico, MO",573-222-3537,,,
227517,Metro Beauty Academy LLC,4977 Medical Center Circle,Allentown,PA,18106,US,"Allentown, PA",610-398-6227,4158000,457952,
227526,Apollos University,"17011 Beach Boulevard, Suite 900",Huntington Beach,CA,92647,US,"Huntington Beach, CA",714-841-6252,,,
227535,Shiloh University,100 Shiloh Drive,Kalona,IA,52247,US,"Kalona, IA",,,480499,
227544,University of Fairfax,"3361 Melrose Avenue, NW",Roanoke,VA,24017,US,"Roanoke, VA",,,,
227580,Edith Nourse Rogers Memorial Veterans Hospital,200 Springs Road,Bedford,MA,1730,US,"Bedford, MA",781-687-2000,,,www.bedford.va.gov
227605,Princeton House,905 Herrontown Road,Princeton,NJ,8540,US,"Princeton, NJ",,,,
227632,Richmond VA Medical Center,1201 Broad Rock Boulevard,Richmond,VA,23249,US,"Richmond, VA",804-765-5000,,,www.richmond.va.gov
227641,Western Youth Services,23461 South Pointe Drive Suite 220,Laguna Hills,CA,92653,US,"Laguna Hills, CA",949-855-1556,,,www.westernyouthservices.org/
227650,Colorado Mental Health Institute at Pueblo,1600 West 24th Street,Pueblo,CO,81003,US,"Pueblo, CO",719-546-4000,,,www.colorado.gov/cs/Satellite/CDHS-BehavioralHealth/CBON/1251580627423
227669,Florida Department of Corrections,19225 US Highway 27,Clermont,FL,34715,US,"Clermont, FL",,,,
227678,I Ola Lahui,677 Ala Moana Blvd. Suite 904,Honolulu,HI,96813,US,"Honolulu, HI",,,,
227687,Coralville VA Outpatient Clinic,520 10th Avenue,Coralville,IA,52241,US,"Coralville, IA",319-338-0581,,,www.iowacity.va.gov/visitors/Coralville.asp
227696,Southeast Human Service Center Psychology Internship,"2624 9th Avenue, SW",Fargo,ND,58103,US,"Fargo, ND",,,,
227748,Kaiser Permanente - Central Bay Consortium,275 West MacArthur Boulevard,Oakland,CA,94611,US,"Oakland, CA",,,,
227766,Alaska VA Healthcare System,1201 North Muldoon Road,Anchorage,AK,99504,US,"Anchorage, AK",907-257-4700,,,www.alaska.va.gov/
